CustomerKey,age_group
876113,Young Adults
876454,Young Adults
876456,Young Adults
876685,Middle Age
876718,Senior
876841,Middle Age
876859,Middle Age
877009,Senior
877023,Middle Age
877042,Adult
877303,Adult
877347,Adult
877413,Senior
877812,Adult
877990,Senior
878112,Young Adults
878516,Middle Age
878538,Middle Age
878556,Young Adults
878682,Middle Age
878711,Middle Age
878831,Young Adults
878881,Adult
878978,Middle Age
879299,Teen
879649,Adult
879778,Adult
879795,Middle Age
879909,Young Adults
879917,Young Adults
879956,Adult
880192,Middle Age
880261,Young Adults
880383,Young Adults
880453,Adult
880667,Senior
881169,Adult
881368,Senior
881876,Adult
882518,Middle Age
882779,Middle Age
882848,Teen
882956,Adult
883000,Young Adults
883088,Senior
883214,Adult
883396,Senior
883435,Teen
883569,Teen
883649,Middle Age
884102,Senior
884417,Young Adults
884421,Teen
884538,Young Adults
884835,Senior
885201,Teen
885782,Middle Age
885896,Adult
886255,Young Adults
886493,Adult
886563,Young Adults
887036,Middle Age
887462,Senior
887497,Adult
887549,Young Adults
887656,Adult
887764,Adult
887837,Young Adults
888175,Middle Age
888301,Young Adults
888433,Senior
888655,Young Adults
888719,Adult
888864,Adult
889088,Teen
889395,Senior
889542,Middle Age
889931,Middle Age
889935,Young Adults
890083,Senior
890089,Adult
890094,Senior
890173,Young Adults
890474,Senior
890720,Young Adults
891108,Middle Age
891325,Young Adults
891356,Middle Age
891431,Senior
891817,Senior
891896,Middle Age
891974,Senior
892225,Adult
892500,Adult
892533,Senior
892624,Young Adults
892664,Middle Age
892786,Young Adults
892838,Middle Age
893598,Young Adults
893784,Senior
894227,Senior
894252,Young Adults
894362,Middle Age
894446,Middle Age
894737,Middle Age
895123,Senior
895317,Adult
895517,Senior
896113,Senior
896242,Senior
896276,Middle Age
896698,Young Adults
896870,Senior
897008,Adult
897286,Young Adults
897445,Adult
897690,Young Adults
897866,Senior
897914,Adult
898433,Middle Age
898554,Adult
898671,Teen
898918,Senior
898924,Senior
898965,Young Adults
899137,Teen
899140,Middle Age
900030,Middle Age
900052,Senior
900108,Middle Age
900296,Senior
900387,Adult
900515,Adult
901225,Adult
901390,Adult
901932,Adult
902687,Senior
902770,Senior
902878,Young Adults
902893,Senior
903369,Middle Age
903464,Senior
903847,Adult
903932,Young Adults
905099,Senior
905100,Adult
905452,Middle Age
905530,Senior
905730,Adult
905762,Middle Age
905783,Young Adults
905941,Senior
906022,Adult
906443,Adult
906468,Young Adults
906625,Young Adults
906832,Adult
906967,Young Adults
907108,Senior
907138,Senior
907250,Young Adults
907297,Adult
907393,Adult
907585,Young Adults
907939,Senior
908105,Young Adults
908329,Senior
908424,Middle Age
908454,Young Adults
908823,Young Adults
908887,Adult
909014,Middle Age
909122,Young Adults
909339,Adult
909379,Senior
909530,Senior
909986,Middle Age
910032,Middle Age
910064,Middle Age
910283,Senior
910717,Adult
911025,Middle Age
911091,Middle Age
911353,Senior
911435,Young Adults
911474,Young Adults
911841,Senior
912208,Adult
912216,Middle Age
912459,Senior
912713,Adult
912789,Young Adults
912824,Young Adults
913132,Young Adults
913924,Young Adults
913935,Middle Age
914541,Adult
914790,Adult
914878,Adult
915054,Middle Age
915242,Middle Age
915356,Teen
915558,Adult
915859,Senior
915874,Adult
916074,Senior
916148,Adult
916676,Senior
916866,Adult
916920,Adult
917038,Senior
917196,Senior
917293,Adult
917347,Senior
917522,Young Adults
917772,Middle Age
918182,Middle Age
918186,Middle Age
918245,Senior
918461,Senior
918640,Young Adults
918741,Adult
918763,Adult
918778,Young Adults
918800,Middle Age
918835,Young Adults
919575,Middle Age
920138,Adult
920213,Adult
920551,Senior
920661,Senior
921096,Middle Age
921171,Middle Age
921198,Young Adults
921229,Adult
921281,Middle Age
921370,Middle Age
921384,Senior
921597,Senior
921604,Teen
921825,Adult
921878,Young Adults
921903,Young Adults
922306,Young Adults
922350,Senior
922398,Senior
923165,Young Adults
923232,Adult
923332,Young Adults
923402,Teen
923583,Young Adults
923935,Young Adults
924030,Senior
924192,Young Adults
924256,Young Adults
924619,Young Adults
924687,Adult
924965,Middle Age
924975,Middle Age
926246,Senior
926435,Young Adults
926578,Young Adults
926874,Middle Age
927080,Senior
927239,Adult
927241,Adult
927256,Senior
927628,Middle Age
927935,Young Adults
927986,Middle Age
928030,Senior
928049,Senior
928518,Adult
929286,Middle Age
929301,Senior
929466,Young Adults
929502,Adult
929598,Senior
929665,Middle Age
929820,Young Adults
930053,Middle Age
930304,Senior
930705,Young Adults
930763,Senior
930792,Young Adults
930820,Adult
931321,Adult
931433,Adult
931500,Adult
931597,Senior
931801,Senior
931863,Middle Age
931892,Young Adults
931900,Middle Age
931915,Senior
931956,Adult
932027,Young Adults
932593,Young Adults
932629,Adult
932718,Senior
932748,Young Adults
933086,Senior
933344,Middle Age
933569,Adult
933819,Young Adults
934172,Middle Age
934508,Senior
934517,Senior
934744,Adult
934781,Senior
935197,Young Adults
935211,Adult
935232,Senior
935406,Teen
935754,Young Adults
936889,Senior
937006,Young Adults
937300,Young Adults
937542,Senior
937795,Middle Age
937800,Middle Age
937947,Senior
938069,Adult
938219,Young Adults
938399,Teen
938461,Senior
938615,Middle Age
938709,Adult
938793,Senior
938948,Adult
938993,Middle Age
938994,Senior
939181,Senior
939188,Middle Age
939443,Middle Age
939473,Teen
939532,Senior
939738,Middle Age
939874,Senior
939948,Senior
940026,Senior
940049,Senior
940066,Middle Age
940086,Senior
940096,Young Adults
940321,Young Adults
940688,Adult
940846,Adult
941468,Middle Age
941706,Young Adults
941746,Senior
941899,Adult
942659,Middle Age
942807,Middle Age
943143,Middle Age
943159,Adult
943160,Adult
943859,Young Adults
943874,Senior
943913,Young Adults
944448,Senior
944687,Young Adults
945011,Middle Age
945228,Young Adults
945655,Middle Age
945725,Young Adults
945833,Young Adults
945870,Middle Age
946719,Adult
946737,Young Adults
946857,Middle Age
947510,Senior
947703,Young Adults
947758,Adult
947842,Young Adults
947963,Young Adults
948175,Senior
948305,Middle Age
948382,Young Adults
948656,Young Adults
948795,Adult
948832,Adult
948844,Senior
949166,Teen
949448,Senior
949516,Senior
949774,Young Adults
950191,Senior
950664,Teen
950698,Young Adults
950923,Middle Age
951172,Adult
951318,Young Adults
951613,Middle Age
951740,Young Adults
951987,Middle Age
952345,Senior
952730,Senior
952747,Young Adults
953421,Adult
953489,Senior
953759,Young Adults
953917,Middle Age
954536,Young Adults
954712,Senior
954784,Senior
955336,Adult
955344,Young Adults
956167,Middle Age
956262,Senior
956441,Middle Age
956493,Senior
956656,Middle Age
956943,Adult
957450,Adult
957677,Middle Age
957745,Young Adults
957765,Young Adults
957784,Teen
957843,Senior
957867,Senior
958193,Middle Age
958207,Adult
958319,Young Adults
959017,Adult
959092,Middle Age
959269,Middle Age
959331,Adult
959700,Senior
959948,Senior
960551,Young Adults
960594,Young Adults
960606,Senior
960742,Middle Age
961200,Senior
961452,Middle Age
961647,Middle Age
961650,Young Adults
961728,Adult
961770,Adult
961833,Young Adults
961894,Senior
961929,Adult
962009,Young Adults
962079,Senior
962434,Adult
962529,Middle Age
962533,Young Adults
962575,Senior
962587,Middle Age
963082,Senior
963697,Senior
963780,Adult
963994,Senior
964064,Adult
964137,Middle Age
964158,Middle Age
964193,Middle Age
964222,Adult
964578,Teen
964629,Adult
965133,Senior
965207,Young Adults
966218,Adult
966331,Senior
966543,Adult
966659,Adult
966867,Middle Age
967034,Adult
967098,Teen
967557,Senior
967597,Young Adults
968226,Senior
968337,Middle Age
968344,Middle Age
968433,Senior
968554,Adult
968940,Senior
968993,Young Adults
969384,Adult
969463,Middle Age
969490,Adult
969679,Young Adults
969762,Middle Age
969766,Young Adults
970157,Senior
970316,Middle Age
970480,Adult
971022,Middle Age
971117,Adult
971149,Adult
971338,Senior
971427,Young Adults
971666,Young Adults
971716,Adult
971822,Young Adults
971870,Teen
971878,Young Adults
972062,Young Adults
972627,Teen
972852,Middle Age
973200,Adult
973337,Middle Age
973370,Young Adults
973411,Senior
973459,Adult
974581,Middle Age
974784,Adult
975128,Middle Age
975403,Senior
975465,Senior
975468,Middle Age
975472,Senior
975597,Young Adults
975739,Young Adults
975773,Senior
976098,Middle Age
976172,Young Adults
976299,Middle Age
976556,Senior
977173,Young Adults
977967,Middle Age
977989,Senior
978236,Adult
978496,Middle Age
978532,Adult
978570,Teen
978738,Adult
978847,Adult
979053,Middle Age
979160,Adult
979318,Senior
979403,Adult
979524,Teen
979530,Young Adults
979954,Teen
980041,Young Adults
980080,Senior
980164,Young Adults
980266,Young Adults
980312,Middle Age
980673,Middle Age
980750,Young Adults
981031,Middle Age
981306,Middle Age
981407,Adult
981735,Adult
982052,Adult
982498,Young Adults
982645,Middle Age
982850,Senior
982914,Middle Age
983092,Teen
983144,Middle Age
983266,Middle Age
983422,Senior
983539,Senior
983558,Adult
983816,Adult
984040,Middle Age
984471,Young Adults
985049,Young Adults
985150,Adult
985427,Teen
986042,Senior
986188,Middle Age
986569,Young Adults
986572,Adult
986809,Senior
987075,Adult
987101,Middle Age
987208,Middle Age
987484,Adult
987677,Teen
987795,Adult
988194,Young Adults
988477,Young Adults
988697,Young Adults
988841,Adult
989573,Middle Age
989682,Adult
990084,Middle Age
990399,Teen
990554,Middle Age
991227,Young Adults
991685,Middle Age
991911,Adult
991935,Senior
991965,Adult
992150,Senior
992253,Young Adults
992604,Young Adults
992788,Adult
992981,Adult
993077,Middle Age
993480,Middle Age
993981,Teen
994139,Young Adults
995164,Middle Age
995272,Middle Age
995286,Young Adults
995332,Senior
995897,Young Adults
996031,Senior
996494,Young Adults
996818,Senior
996932,Middle Age
997166,Young Adults
997175,Senior
997457,Adult
997675,Senior
997846,Senior
997896,Young Adults
997963,Young Adults
998374,Young Adults
998957,Middle Age
998966,Senior
999176,Adult
999198,Middle Age
999254,Middle Age
999292,Adult
999342,Adult
999350,Middle Age
999485,Young Adults
999589,Senior
999701,Senior
999709,Teen
1000050,Adult
1000168,Adult
1000242,Teen
1000489,Young Adults
1001199,Young Adults
1001228,Young Adults
1001493,Senior
1001523,Adult
1001525,Middle Age
1001626,Young Adults
1001649,Senior
1001716,Young Adults
1001932,Adult
1002098,Senior
1002199,Young Adults
1002331,Young Adults
1002456,Senior
1002741,Senior
1002790,Senior
1002933,Senior
1003048,Adult
1003056,Young Adults
1003107,Middle Age
1003586,Senior
1003599,Young Adults
1003708,Young Adults
1003723,Middle Age
1003748,Adult
1003788,Young Adults
1003979,Young Adults
1004261,Middle Age
1004286,Middle Age
1004567,Middle Age
1005095,Young Adults
1005343,Adult
1005556,Adult
1005880,Young Adults
1006036,Young Adults
1006080,Adult
1006350,Young Adults
1006445,Young Adults
1006971,Young Adults
1007026,Middle Age
1007043,Middle Age
1007733,Adult
1008370,Adult
1008873,Young Adults
1008885,Senior
1009587,Middle Age
1009701,Young Adults
1009854,Senior
1010025,Senior
1010049,Adult
1010094,Middle Age
1010181,Middle Age
1010245,Middle Age
1010453,Senior
1010612,Middle Age
1010693,Adult
1011043,Young Adults
1011206,Teen
1011273,Adult
1011435,Middle Age
1011540,Teen
1011560,Senior
1011663,Adult
1012052,Young Adults
1012121,Middle Age
1012250,Adult
1012373,Middle Age
1012443,Teen
1012564,Middle Age
1012662,Adult
1012961,Middle Age
1013016,Young Adults
1013019,Middle Age
1013122,Senior
1013139,Senior
1013255,Adult
1013313,Adult
1013352,Middle Age
1013844,Adult
1014097,Adult
1014258,Senior
1014955,Senior
1014981,Adult
1015203,Adult
1015885,Middle Age
1015982,Young Adults
1016078,Senior
1016110,Young Adults
1016260,Young Adults
1017018,Middle Age
1017065,Adult
1017199,Adult
1017264,Middle Age
1018176,Senior
1018188,Young Adults
1018779,Young Adults
1018850,Adult
1019261,Senior
1019290,Adult
1019297,Adult
1019827,Senior
1019936,Senior
1019974,Adult
1019996,Middle Age
1020103,Young Adults
1020331,Adult
1020536,Senior
1020703,Adult
1020918,Middle Age
1021118,Young Adults
1021470,Senior
1021494,Senior
1021645,Adult
1021656,Young Adults
1021674,Middle Age
1021727,Adult
1022058,Middle Age
1022320,Adult
1022328,Senior
1022337,Teen
1022388,Adult
1022606,Young Adults
1022792,Middle Age
1022794,Senior
1022895,Middle Age
1022980,Young Adults
1023110,Senior
1023381,Young Adults
1023777,Young Adults
1023840,Senior
1024431,Teen
1024830,Senior
1024923,Young Adults
1025012,Senior
1025021,Young Adults
1025107,Young Adults
1025108,Senior
1025223,Adult
1025279,Adult
1025562,Senior
1025892,Senior
1025909,Senior
1026021,Young Adults
1026824,Senior
1026914,Young Adults
1027402,Middle Age
1027529,Young Adults
1027565,Young Adults
1027720,Middle Age
1027802,Senior
1027901,Adult
1028420,Senior
1028704,Senior
1029138,Young Adults
1029182,Middle Age
1029492,Middle Age
1029513,Senior
1029578,Senior
1029757,Middle Age
1029828,Teen
1029868,Middle Age
1030143,Senior
1031047,Young Adults
1031068,Adult
1031203,Middle Age
1031361,Young Adults
1031377,Middle Age
1031529,Adult
1031544,Young Adults
1031814,Young Adults
1032154,Young Adults
1032522,Senior
1032990,Middle Age
1033227,Senior
1033579,Young Adults
1034273,Young Adults
1034311,Senior
1034766,Adult
1035342,Adult
1035789,Adult
1036010,Young Adults
1036041,Senior
1036042,Young Adults
1036282,Teen
1036471,Adult
1036675,Young Adults
1036716,Adult
1036840,Teen
1036884,Middle Age
1036986,Middle Age
1037200,Adult
1037234,Senior
1037348,Adult
1037400,Young Adults
1037661,Middle Age
1037873,Middle Age
1038082,Young Adults
1038132,Middle Age
1038441,Young Adults
1039042,Senior
1039050,Young Adults
1039125,Adult
1039440,Young Adults
1039709,Young Adults
1039919,Young Adults
1040205,Adult
1040233,Adult
1040264,Middle Age
1040649,Middle Age
1040797,Middle Age
1040916,Young Adults
1041005,Adult
1041067,Senior
1041126,Young Adults
1041399,Senior
1041465,Young Adults
1041466,Adult
1041541,Senior
1041566,Young Adults
1041698,Middle Age
1041700,Middle Age
1041703,Middle Age
1041871,Senior
1042263,Senior
1042267,Middle Age
1042301,Senior
1042711,Senior
1042883,Adult
1042966,Adult
1043236,Young Adults
1043602,Young Adults
1043805,Senior
